0,1
thanks _u. idk if it still late flight but i hope i get it tonight _u_,Thank you. idk if it's still late flight but I hope I have it tonight u
"thanks, me too","Thank you, too."
everything for sorted out. thanks for the help. excited to get home tonight!,Everything to sort. Thanks for the help. Happy to go home tonight!
keep up the good work. got me to my destination safe and on time today,Keep working. made me to my destination safely and in time today
lady at b1 abq for 5347 on 2/23 was of a great service to all among several cancelled flightlations,lady b1 abq for 5347 out of 2/23 was of great service for all among several cancelled flights
thanks for following up- it finally worked!! fingers crossed the new flight works.,"Thanks for the follow-up, it finally worked! The fingers crossed the new flight."
was not on board you today just watched report unfold on twitter but still am very proud!,was not on board today just watching the report go on twitter but always be very proud!
"thank you for the response, we got it resolved at the counter.","Thank you for the answer, we solved it at the counter."
no kidding! gonna take some beating on the apron... and there are some good lookin' planes out there!,No kidding! I'm gonna take a beating on the apron. And there are good plans looking out!
thanks to aa for the upgrade today and getting me on a new flight after my first one was cancelled flightled!,thanks to aa for upgrade today and have me on a new flight after my first flight was cancelled!
first ride on new 737-800 with new interior and in seat video. nice improvement!,first round on the new 737-800 with a new interior and a seat video. Nice improvement!
no worries at all. yuaall have a good one!!,No worries at all. Yuaall has a good one!
flight for tomorrow was cancelled flightled. new one booked. seats taken care of. just a tweet to commend you all on the service. thanks!,The flight for tomorrow was cancelled. the new reserved. seats supported. Just a tweet to congratulate you all on the service. Thank you!
"yes, it says it should be deliver within 6 hours after pick up line.","Yes, he says he should be delivered within 6 hours after picking up the line."
delaney and shawn at dfw showed exceptional customer service today. will happily choose aa whenever possible now! thank you!,delaney and shawn to dfw showed outstanding customer service today. choose happy hasa every time possible now! Thank you!
thanks... i finally got through this afternoon.,Thank you. I ended up spending the afternoon.
thanks for working in very rigorous weather conditions for all,thank you for working in very rigorous weather conditions for all
"thanks, i'll look forward to the response.","Thank you, I will look forward to the answer."
"thank you, truly appreciate the help, just sent a dm","Thanks, really appreciate the help, just sent a dm"
thank you so much.,Thank you very much.
thank you for the assistance,Thanks for the help
"chicago seen from seat 6a, aa 1620. so far a great ride! on to pdx!","chicago seen from the seat 6a, aa 1620. So far, a good trick! Pdx!"
thanks. delivery status??,Thank you. the status of delivery?
hey becky piela at the orange county airport has been really kind and helpful with rescheduling our flight!,Hey becky piela at the Orange County Airport was really nice and helpful with reprogramming our flight!
thank you!!!! i will be there to pick her up on time.,Thank you! I'll be there to get her back in time.
"well, you guys are totally kicking a million pounds of ass. bar none, the best sm team in the airline industry in my opinion.","Well, you're completely throwing a million pounds of ass. bar none, the best sm team in the airline industry in my opinion."
thanks,Thank you.
thank you!!! _uo_uo_uo_uo_uo,Thank you! uo_uo_uo_uo_uo_uo
thank you. they are processing my refund.,Thank you. They're processing my refund.
"thanks for asking on second plane after maintenance issue, for flight from ord to lit. sitting at gate in very very warm plane","Please ask on the second plane after maintenance problem, for the flight of ore to lit. sitting at the door in a very hot plan"
great job and great service in and out of sdf this weekend during the winter storm.,great work and great service in and out of sdf this weekend during the winter storm.
welcome anyone who works in those conditions deserves a thank you even though i am other side of lol xx,welcome any person who works in these conditions deserves a thank you even if I am another side of lol xx
"thanks gang! mind if i ask, do you handle all of your social media in house?","Thanks, gang! Do you care about all your social media?"
yes i have. thanks,Yes. Thank you.
i got a new reservation for tomorrow. thanks!,I have a new reservation for tomorrow. Thank you!
"$90 dollar rt ticket to chicago? yes, please!","$90 ticket for chicago? Yes, please!"
let's all have a extraordinary week and make it a year to remember 2015 thanks so much american airlines!!!,We all have an extraordinary week and make a year to remember 2015 thanks to so many American airlines!
"thx, just sent the dm",I sent the dm.
kudos to the crew of flt 167 today. specially to carlton. loved your new 767-300. keep up the good work aa!,kudos to the flight crew 167 today. especially for the carlton. liked your new 767-300. Keep the good work!
thank you. it's much appreciated. we have been on the plane for 90 min now at the gate.,Thank you. It's very appreciated. We've been on the plane for 90 minutes at the door.
all of the nicest people in the world work at admiral's clubs. gladys in san juan es mi amiga,All the nicest people in the world are working in Admiral Clubs. gladys in san juan es mi amiga
"i love very much your planes, can you please follow me back? it's an amazing bussines!","I really like your planes, can you follow me? It's an incredible bus!"
sfo. natt (the agent who helped me) really did an awesome job.,sfo. natt (the agent who helped me) really did a great job.
thanks!,Thank you!
well done all of you xx,well done to all xx
"thanks. having issues checking in for flight, please check our dm convo for more info.","Thank you. having problems to check for the flight, please check our convo dm for more information."
my father loved working for you as well as panam,my father loved working for you as well as panam
cxl flight. rebooked 2 pax no problems. thank you and everyone at aa for helping us all out!,cxl flight. 2 pax without problems. Thanks to you and everyone to help us all!
thanks for keeping us safe,Thank you for keeping us safe
"my pleasure, next aa flight - this wednesday to milan, italy for -- see you then!","My pleasure, the next flight - this Wednesday in midlan, it's for. I'll see."
thank you for all the help! you guys are the best.,Thank you for all the help! You're the best.
exceptional customer service from aa - my misplaced item was waiting for me at checkin followed by a smooth flight. thank you!,exceptional customer service of aa - my displaced article was waiting for me to checkin followed by a smooth flight. Thank you!
